#alpha_i alpha_j OParams_[alpha_i][alpha_j]
0              0               (0.436515,0)
0            432               (0.240293,0.138743)
432            432               (0.511753,0)
1              1               (0.555432,0)
1            433               (-0.0613349,-0.0354144)
433            433               (0.548033,0)
2              2               (0.436518,0)
2            434               (0.240292,0.138745)
434            434               (0.51175,0)
3              3               (0.436517,0)
3            435               (0.240293,0.138744)
435            435               (0.511751,0)
4              4               (0.555431,0)
4            436               (-0.0613349,-0.0354145)
436            436               (0.548034,0)
5              5               (0.436519,0)
5            437               (0.240293,0.138745)
437            437               (0.511749,0)
6              6               (0.436518,0)
6            438               (0.240293,0.138744)
438            438               (0.511749,0)
7              7               (0.555431,0)
7            439               (-0.0613349,-0.0354144)
439            439               (0.548034,0)
8              8               (0.436518,0)
8            440               (0.240293,0.138744)
440            440               (0.511749,0)
9              9               (0.436518,0)
9            441               (0.240293,0.138744)
441            441               (0.51175,0)
10             10               (0.555432,0)
10            442               (-0.0613351,-0.0354141)
442            442               (0.548034,0)
11             11               (0.436516,0)
11            443               (0.240294,0.138742)
443            443               (0.511751,0)
12             12               (0.436516,0)
12            444               (0.240294,0.138742)
444            444               (0.511751,0)
13             13               (0.555432,0)
13            445               (-0.0613354,-0.0354134)
445            445               (0.548033,0)
14             14               (0.436516,0)
14            446               (0.240296,0.138738)
446            446               (0.511752,0)
15             15               (0.436516,0)
15            447               (0.240296,0.138738)
447            447               (0.511751,0)
16             16               (0.555432,0)
16            448               (-0.0613359,-0.0354126)
448            448               (0.548033,0)
17             17               (0.436515,0)
17            449               (0.240298,0.138735)
449            449               (0.511752,0)
18             18               (0.436516,0)
18            450               (0.240298,0.138734)
450            450               (0.511751,0)
19             19               (0.555432,0)
19            451               (-0.0613363,-0.035412)
451            451               (0.548033,0)
20             20               (0.436515,0)
20            452               (0.240298,0.138733)
452            452               (0.511752,0)
21             21               (0.436516,0)
21            453               (0.240299,0.138733)
453            453               (0.511752,0)
22             22               (0.555432,0)
22            454               (-0.0613363,-0.0354118)
454            454               (0.548033,0)
23             23               (0.436515,0)
23            455               (0.240298,0.138734)
455            455               (0.511752,0)
24             24               (0.436515,0)
24            456               (0.240299,0.138733)
456            456               (0.511752,0)
25             25               (0.555432,0)
25            457               (-0.0613362,-0.0354121)
457            457               (0.548033,0)
26             26               (0.436516,0)
26            458               (0.240298,0.138734)
458            458               (0.511752,0)
27             27               (0.436516,0)
27            459               (0.240297,0.138735)
459            459               (0.511752,0)
28             28               (0.555432,0)
28            460               (-0.0613359,-0.0354125)
460            460               (0.548033,0)
29             29               (0.436516,0)
29            461               (0.240297,0.138736)
461            461               (0.511752,0)
30             30               (0.436515,0)
30            462               (0.240296,0.138738)
462            462               (0.511752,0)
31             31               (0.555432,0)
31            463               (-0.0613356,-0.0354132)
463            463               (0.548033,0)
32             32               (0.436515,0)
32            464               (0.240295,0.138739)
464            464               (0.511753,0)
33             33               (0.436514,0)
33            465               (0.240294,0.138741)
465            465               (0.511753,0)
34             34               (0.555432,0)
34            466               (-0.0613351,-0.0354139)
466            466               (0.548033,0)
35             35               (0.436515,0)
35            467               (0.240293,0.138743)
467            467               (0.511752,0)
36             36               (0.436517,0)
36            468               (0.240292,0.138744)
468            468               (0.511751,0)
37             37               (0.555431,0)
37            469               (-0.0613349,-0.0354146)
469            469               (0.548034,0)
38             38               (0.436519,0)
38            470               (0.240293,0.138744)
470            470               (0.511749,0)
39             39               (0.436519,0)
39            471               (0.240292,0.138745)
471            471               (0.511749,0)
40             40               (0.555431,0)
40            472               (-0.0613349,-0.0354145)
472            472               (0.548034,0)
41             41               (0.436519,0)
41            473               (0.240293,0.138743)
473            473               (0.511749,0)
42             42               (0.436519,0)
42            474               (0.240293,0.138744)
474            474               (0.511749,0)
43             43               (0.555431,0)
43            475               (-0.0613351,-0.0354142)
475            475               (0.548034,0)
44             44               (0.436517,0)
44            476               (0.240294,0.138742)
476            476               (0.51175,0)
45             45               (0.436517,0)
45            477               (0.240294,0.138742)
477            477               (0.51175,0)
46             46               (0.555432,0)
46            478               (-0.0613353,-0.0354137)
478            478               (0.548033,0)
47             47               (0.436516,0)
47            479               (0.240295,0.138739)
479            479               (0.511752,0)
48             48               (0.436516,0)
48            480               (0.240295,0.13874)
480            480               (0.511751,0)
49             49               (0.555432,0)
49            481               (-0.0613357,-0.035413)
481            481               (0.548033,0)
50             50               (0.436516,0)
50            482               (0.240297,0.138736)
482            482               (0.511752,0)
51             51               (0.436516,0)
51            483               (0.240297,0.138736)
483            483               (0.511752,0)
52             52               (0.555432,0)
52            484               (-0.061336,-0.0354123)
484            484               (0.548033,0)
53             53               (0.436515,0)
53            485               (0.240298,0.138734)
485            485               (0.511752,0)
54             54               (0.436515,0)
54            486               (0.240298,0.138734)
486            486               (0.511753,0)
55             55               (0.555432,0)
55            487               (-0.0613362,-0.035412)
487            487               (0.548033,0)
56             56               (0.436515,0)
56            488               (0.240298,0.138734)
488            488               (0.511753,0)
57             57               (0.436514,0)
57            489               (0.240298,0.138734)
489            489               (0.511753,0)
58             58               (0.555432,0)
58            490               (-0.0613362,-0.035412)
490            490               (0.548033,0)
59             59               (0.436516,0)
59            491               (0.240299,0.138733)
491            491               (0.511752,0)
60             60               (0.436515,0)
60            492               (0.240298,0.138734)
492            492               (0.511752,0)
61             61               (0.555432,0)
61            493               (-0.0613362,-0.035412)
493            493               (0.548033,0)
62             62               (0.436517,0)
62            494               (0.240299,0.138734)
494            494               (0.511751,0)
63             63               (0.436516,0)
63            495               (0.240298,0.138735)
495            495               (0.511751,0)
64             64               (0.555432,0)
64            496               (-0.061336,-0.0354124)
496            496               (0.548033,0)
65             65               (0.436517,0)
65            497               (0.240297,0.138736)
497            497               (0.511751,0)
66             66               (0.436516,0)
66            498               (0.240296,0.138737)
498            498               (0.511752,0)
67             67               (0.555432,0)
67            499               (-0.0613356,-0.0354132)
499            499               (0.548033,0)
68             68               (0.436516,0)
68            500               (0.240295,0.138741)
500            500               (0.511751,0)
69             69               (0.436515,0)
69            501               (0.240294,0.138741)
501            501               (0.511752,0)
70             70               (0.555432,0)
70            502               (-0.0613351,-0.0354141)
502            502               (0.548033,0)
71             71               (0.436517,0)
71            503               (0.240293,0.138744)
503            503               (0.51175,0)
72             72               (0.436518,0)
72            504               (0.240293,0.138744)
504            504               (0.511749,0)
73             73               (0.555431,0)
73            505               (-0.0613351,-0.0354142)
505            505               (0.548034,0)
74             74               (0.436518,0)
74            506               (0.240294,0.138742)
506            506               (0.511749,0)
75             75               (0.436519,0)
75            507               (0.240293,0.138743)
507            507               (0.511748,0)
76             76               (0.555431,0)
76            508               (-0.0613352,-0.035414)
508            508               (0.548034,0)
77             77               (0.436517,0)
77            509               (0.240295,0.138741)
509            509               (0.51175,0)
78             78               (0.436518,0)
78            510               (0.240294,0.138742)
510            510               (0.511749,0)
79             79               (0.555432,0)
79            511               (-0.0613353,-0.0354137)
511            511               (0.548033,0)
80             80               (0.436516,0)
80            512               (0.240295,0.13874)
512            512               (0.511751,0)
81             81               (0.436516,0)
81            513               (0.240295,0.13874)
513            513               (0.511751,0)
82             82               (0.555432,0)
82            514               (-0.0613355,-0.0354133)
514            514               (0.548033,0)
83             83               (0.436516,0)
83            515               (0.240296,0.138739)
515            515               (0.511752,0)
84             84               (0.436516,0)
84            516               (0.240296,0.138738)
516            516               (0.511752,0)
85             85               (0.555432,0)
85            517               (-0.0613358,-0.0354127)
517            517               (0.548033,0)
86             86               (0.436516,0)
86            518               (0.240297,0.138736)
518            518               (0.511751,0)
87             87               (0.436516,0)
87            519               (0.240298,0.138735)
519            519               (0.511752,0)
88             88               (0.555432,0)
88            520               (-0.0613361,-0.0354122)
520            520               (0.548033,0)
89             89               (0.436516,0)
89            521               (0.240298,0.138734)
521            521               (0.511751,0)
90             90               (0.436515,0)
90            522               (0.240298,0.138734)
522            522               (0.511752,0)
91             91               (0.555432,0)
91            523               (-0.0613363,-0.0354119)
523            523               (0.548033,0)
92             92               (0.436517,0)
92            524               (0.240299,0.138733)
524            524               (0.511751,0)
93             93               (0.436516,0)
93            525               (0.240299,0.138733)
525            525               (0.511751,0)
94             94               (0.555432,0)
94            526               (-0.0613365,-0.0354118)
526            526               (0.548033,0)
95             95               (0.436518,0)
95            527               (0.240299,0.138733)
527            527               (0.51175,0)
96             96               (0.436517,0)
96            528               (0.240299,0.138733)
528            528               (0.51175,0)
97             97               (0.555432,0)
97            529               (-0.0613364,-0.0354119)
529            529               (0.548034,0)
98             98               (0.436518,0)
98            530               (0.240299,0.138734)
530            530               (0.511749,0)
99             99               (0.436517,0)
99            531               (0.240298,0.138734)
531            531               (0.51175,0)
100            100               (0.555432,0)
100            532               (-0.0613361,-0.0354124)
532            532               (0.548034,0)
101            101               (0.436517,0)
101            533               (0.240297,0.138737)
533            533               (0.51175,0)
102            102               (0.436516,0)
102            534               (0.240296,0.138738)
534            534               (0.511751,0)
103            103               (0.555432,0)
103            535               (-0.0613355,-0.0354133)
535            535               (0.548034,0)
104            104               (0.436517,0)
104            536               (0.240295,0.138741)
536            536               (0.51175,0)
105            105               (0.436517,0)
105            537               (0.240294,0.138742)
537            537               (0.511751,0)
106            106               (0.555432,0)
106            538               (-0.0613351,-0.0354141)
538            538               (0.548034,0)
107            107               (0.436518,0)
107            539               (0.240294,0.138743)
539            539               (0.51175,0)
108            108               (0.436518,0)
108            540               (0.240294,0.138742)
540            540               (0.511749,0)
109            109               (0.555432,0)
109            541               (-0.0613353,-0.0354138)
541            541               (0.548034,0)
110            110               (0.436517,0)
110            542               (0.240294,0.138741)
542            542               (0.511751,0)
111            111               (0.436518,0)
111            543               (0.240295,0.138741)
543            543               (0.51175,0)
112            112               (0.555432,0)
112            544               (-0.0613353,-0.0354137)
544            544               (0.548033,0)
113            113               (0.436516,0)
113            545               (0.240294,0.138741)
545            545               (0.511752,0)
114            114               (0.436516,0)
114            546               (0.240295,0.138741)
546            546               (0.511751,0)
115            115               (0.555432,0)
115            547               (-0.0613353,-0.0354136)
547            547               (0.548033,0)
116            116               (0.436515,0)
116            548               (0.240294,0.138741)
548            548               (0.511752,0)
117            117               (0.436515,0)
117            549               (0.240295,0.13874)
549            549               (0.511752,0)
118            118               (0.555432,0)
118            550               (-0.0613355,-0.0354134)
550            550               (0.548033,0)
119            119               (0.436516,0)
119            551               (0.240295,0.138739)
551            551               (0.511752,0)
120            120               (0.436516,0)
120            552               (0.240296,0.138738)
552            552               (0.511752,0)
121            121               (0.555432,0)
121            553               (-0.0613358,-0.0354128)
553            553               (0.548033,0)
122            122               (0.436517,0)
122            554               (0.240297,0.138736)
554            554               (0.511751,0)
123            123               (0.436516,0)
123            555               (0.240298,0.138735)
555            555               (0.511751,0)
124            124               (0.555432,0)
124            556               (-0.0613362,-0.0354122)
556            556               (0.548033,0)
125            125               (0.436517,0)
125            557               (0.240299,0.138734)
557            557               (0.51175,0)
126            126               (0.436517,0)
126            558               (0.240299,0.138733)
558            558               (0.511751,0)
127            127               (0.555432,0)
127            559               (-0.0613364,-0.0354118)
559            559               (0.548034,0)
